"","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","lat","long","sqft_living15","sqft_lot15"
"10724",238000,"4",1.5,1360,7488,"1","0","0","4","7",1050,310,40,2015,47.3314,-122.275,1580,7508
"10725",251000,"5",2,1650,5974,"1","0","0","5","7",860,790,43,2015,47.5008,-122.257,1940,6001
"10726",406500,"3",1.75,1510,5319,"2","0","0","4","8",1510,0,37,2015,47.6647,-122.13,1740,6160
"10727",433495,"5",2.25,3010,10925,"2","0","0","4","9",3010,0,27,2015,47.3326,-122.201,2690,10925
"10728",265000,"4",2.25,1510,6071,"1","0","0","4","7",1150,360,30,2015,47.3619,-122.077,1510,7271
"10729",360000,"4",1.75,1950,7260,"1","0","0","3","8",1520,430,58,2015,47.7187,-122.33,1950,7548
"10730",425000,"5",1,1800,12485,"1","0","0","5","7",950,850,60,2015,47.5729,-122.147,1290,9840
"10731",450000,"3",2.75,2810,11205,"1","0","0","3","7",1510,1300,47,2015,47.4869,-122.243,2520,13000
"10732",449900,"4",1.75,1760,8266,"1","0","0","5","7",1760,0,61,2015,47.7708,-122.339,1400,8519
"10733",345000,"5",2.5,2040,5875,"2","0","0","3","8",2040,0,11,2015,47.5051,-122.17,2230,5459
"10734",612500,"5",2,1690,35346,"1","0","0","3","7",1690,0,48,2015,47.6149,-122.124,2050,37846
"10735",317000,"4",1.75,1530,7650,"1","0","0","4","8",1530,0,38,2015,47.4435,-122.128,1850,6804
"10736",585000,"4",1.5,1810,3880,"1.5","0","0","4","8",1310,500,86,2015,47.6835,-122.392,1400,3880
"10737",455000,"4",1.75,1180,14292,"1","0","0","3","7",1180,0,34,2015,47.4818,-121.733,1480,14400
"10738",1035000,"5",4,4090,51908,"2","0","0","3","11",4090,0,24,2015,47.7226,-122.039,4290,41655
"10739",497000,"5",2.25,2250,3463,"2","0","0","4","8",2250,0,47,2015,47.6324,-122.106,1850,2811
"10740",226750,"4",1.75,1070,6315,"1","0","0","3","7",1070,0,23,2015,47.2803,-122.356,1520,5707
"10741",385000,"5",2,1820,7102,"1","0","0","3","7",1220,600,65,2015,47.7447,-122.324,1650,8184
"10742",205000,"4",0.75,1080,5025,"1","0","0","3","5",1080,0,67,2015,47.4936,-122.335,1370,6000
"10743",745000,"5",2.5,2760,13093,"2","0","0","4","9",2760,0,26,2015,47.5845,-122.06,2810,13545
"10744",371000,"5",2.5,2550,4770,"2","0","0","3","8",2550,0,10,2015,47.3526,-122,2380,4590
"10745",545000,"5",2.5,2080,8504,"2","0","0","3","8",2080,0,24,2015,47.5703,-121.998,2000,6773
"10746",443000,"4",1,1280,5460,"1.5","0","0","4","7",1280,0,84,2015,47.7321,-122.334,1390,5500
"10747",287000,"3",1,950,6350,"1","0","0","3","7",950,0,64,2015,47.528,-122.352,1080,7620
"10748",194000,"4",1,1050,7577,"1","0","0","3","7",1050,0,32,2015,47.2891,-122.357,1430,7245
"10749",265000,"4",1,1800,7650,"1","0","0","5","7",1800,0,58,2015,47.4922,-122.178,1230,7650
"10751",699950,"5",3.25,3674,12793,"2","0","1","3","9",3674,0,28,2015,47.4357,-122.343,3220,13100
"10752",433000,"5",1,1710,7000,"1.5","0","0","3","7",1710,0,65,2015,47.7037,-122.293,2030,7938
"10753",2e+05,"3",1.75,910,2693,"1","0","0","3","6",910,0,12,2015,47.3493,-122.025,1360,2693
"10754",289571,"4",1.5,1340,25160,"1","0","0","3","7",1340,0,47,2015,47.475,-122.111,1440,23680
"10755",440000,"5",2.75,2340,11034,"1","0","0","3","8",1720,620,48,2015,47.7686,-122.278,2370,11941
"10756",4e+05,"4",1.5,1510,8360,"1","0","0","3","7",1120,390,55,2015,47.6119,-122.133,1700,8360
"10757",589000,"5",2.5,2630,15000,"2","0","0","5","8",2630,0,53,2015,47.5262,-122.028,1770,8700
"10758",850000,"6",2.25,3100,97661,"2","0","0","3","9",3100,0,29,2015,47.6624,-122.062,2370,53993
"10759",520000,"4",1,940,3000,"1.5","0","0","3","7",940,0,112,2015,47.6033,-122.3,1210,3500
"10760",555000,"3",2.25,1370,1248,"2","0","0","3","7",1200,170,15,2015,47.6399,-122.32,1800,3360
"10761",470000,"4",2.5,2480,5082,"2","0","0","3","7",2480,0,11,2015,47.5297,-121.846,2480,5874
"10762",207000,"3",1.5,1068,1158,"2","0","0","3","7",1068,0,25,2015,47.753,-122.244,1078,1278
"10763",379750,"5",2.75,2390,9650,"1","0","2","3","8",1620,770,39,2015,47.3438,-122.322,2390,10000
"10764",709000,"5",1.75,2170,4600,"1","0","0","3","7",1270,900,65,2015,47.6894,-122.384,1750,4000
"10765",240000,"4",2.5,1520,9864,"1","0","0","3","7",1160,360,22,2015,47.3186,-122.171,1580,7425
"10766",445500,"5",1.5,2210,10497,"1","0","0","4","8",1650,560,62,2015,47.4321,-122.347,1840,12697
"10768",210000,"4",1.5,1160,10125,"1","0","0","4","7",1160,0,56,2015,47.4919,-122.151,1440,10018
"10769",603000,"5",2.5,2670,5895,"2","0","0","3","8",2670,0,16,2015,47.6066,-122.016,2820,6531
"10770",720000,"4",2.5,2520,10012,"2","0","0","3","10",2520,0,28,2015,47.6295,-122.051,2680,10071
"10771",92000,"3",1,760,5500,"1.5","0","0","3","5",760,0,68,2015,47.5045,-122.329,1040,5515
"10772",6e+05,"4",1.75,1310,5000,"2","0","0","4","7",1310,0,114,2015,47.6722,-122.379,1270,4750
"10773",725000,"5",2.5,2750,13950,"1","0","3","4","8",1380,1370,67,2015,47.4938,-122.364,2460,13950
"10774",409950,"6",2.25,1790,10300,"1","0","0","3","7",1270,520,54,2015,47.7718,-122.292,1790,10300
"10775",515000,"4",2.5,1790,7167,"2","0","0","3","8",1790,0,26,2015,47.6176,-122.045,1680,7418
"10776",495000,"5",2.5,2400,11640,"1","0","0","5","8",1800,600,47,2015,47.4485,-122.139,2440,10823
"10777",998000,"5",2.25,2420,10200,"2","0","0","4","9",2420,0,42,2015,47.5336,-122.225,2390,10200
"10778",630000,"4",1.75,1710,8767,"1","0","0","4","8",1710,0,29,2015,47.6945,-122.188,2050,9200
"10779",410000,"4",1.75,2000,7480,"1","0","0","3","8",1320,680,43,2015,47.7734,-122.359,2000,8610
"10780",602000,"4",2.25,1580,11580,"1","0","0","4","8",1580,0,36,2015,47.5503,-122.155,2630,10009
"10781",750000,"5",2.75,2310,10232,"1","0","0","5","8",1310,1000,35,2015,47.5515,-122.153,2820,9886
"10782",711600,"5",3,3580,9316,"2.5","0","0","3","10",2370,1210,24,2015,47.595,-122.133,2580,9242
"10783",1050000,"5",4,4320,8709,"2","0","0","3","11",3190,1130,9,2015,47.5369,-122.07,4010,8321
"10784",700500,"4",2.5,2560,35265,"2","0","0","3","9",2560,0,34,2015,47.7354,-122.095,2820,35496
"10785",710000,"5",2.5,3220,18618,"2","0","1","3","10",3220,0,24,2015,47.5326,-122.181,2650,11896
"10786",250000,"4",2,1660,13085,"1","0","0","3","7",1010,650,30,2015,47.3298,-122.277,1660,7778
"10787",350000,"5",1.75,2420,8400,"1","0","0","5","7",1620,800,51,2015,47.5017,-122.165,1660,8400
"10789",2e+05,"3",1,830,7200,"1","0","0","2","6",830,0,95,2015,47.5604,-122.275,1150,6600
"10790",450000,"5",2.25,1710,7000,"1","0","0","4","7",1040,670,43,2015,47.719,-122.217,1780,6500
"10791",316000,"6",2.5,2600,4641,"2","0","0","3","7",2600,0,10,2015,47.4325,-122.146,2330,4589
"10792",310000,"2",1,670,4920,"1","0","0","3","5",670,0,95,2015,47.5342,-122.373,1050,4920
"10793",392000,"4",1.5,1500,11975,"1","0","0","4","7",1500,0,45,2015,47.4658,-121.758,1510,13875
"10794",521000,"4",3.25,1460,1254,"3","0","0","3","8",1460,0,15,2015,47.6535,-122.353,1400,1255
"10795",495000,"3",2,1540,7110,"1","0","0","3","7",960,580,66,2015,47.6932,-122.395,1860,7065
"10796",209000,"4",1.75,1250,8084,"1","0","0","4","7",1250,0,48,2015,47.3364,-122.276,1340,7680
"10797",809950,"5",2,2230,9900,"1.5","0","0","5","9",2230,0,56,2015,47.5979,-122.173,2510,11041
"10798",4e+05,"3",1.75,1800,224769,"1","0","0","3","7",1420,380,65,2008,47.4327,-122.06,1620,112384
"10799",415000,"5",2.5,2400,7292,"1","0","0","3","8",1530,870,35,2015,47.7749,-122.339,1710,7909
"10800",411000,"5",2,2370,76665,"2","0","0","4","8",2370,0,37,2015,47.2831,-122.279,2110,19334
"10801",825000,"3",2,1830,3600,"1","0","0","4","7",1230,600,89,2015,47.6359,-122.351,2020,3600
"10802",436000,"4",2.25,1480,1384,"3","0","0","3","8",1480,0,7,2015,47.691,-122.342,1310,1329
"10803",460000,"5",2.5,2620,8331,"2","0","0","3","9",2620,0,24,2015,47.4357,-122.159,2760,8174
"10804",281000,"4",1,1300,5782,"1","0","0","4","6",1300,0,56,2015,47.524,-121.821,1020,7200
"10805",976000,"5",1.5,3120,7680,"1","0","3","3","8",1660,1460,59,2015,47.646,-122.39,2900,7680
"10806",485000,"5",2.5,2400,10364,"2","0","0","3","8",2400,0,20,2015,47.4832,-121.799,2390,9918
"10807",429000,"4",2.5,1430,9240,"2","0","0","3","7",1430,0,31,2015,47.6258,-122.058,1480,8125
"10808",729000,"4",2.5,2480,7428,"2","0","0","3","9",2480,0,25,2015,47.5489,-122.185,2600,8322
"10809",625000,"4",2.5,2280,4757,"2","0","0","3","8",2280,0,12,2015,47.5901,-122.018,2280,4534
"10810",218500,"4",1.75,1390,9328,"1","0","0","4","7",1390,0,28,2015,47.2766,-122.146,1550,8374
"10811",175000,"4",1,1030,8395,"1","0","0","4","7",1030,0,55,2015,47.3322,-122.337,1370,9380
"10812",442500,"4",1,1120,8200,"1","0","0","4","7",1120,0,77,2015,47.7254,-122.29,1820,7205
"10813",480000,"4",2,1300,3000,"2","0","0","3","7",1300,0,29,2015,47.6728,-122.325,1670,4500
"10814",715500,"4",2.25,2410,9668,"1","0","1","4","8",1540,870,50,2015,47.6996,-122.391,2510,5250
"10815",432500,"4",1.75,1470,7350,"1","0","0","3","8",1470,0,52,2015,47.6687,-122.154,1470,7350
"10816",875000,"6",4.25,4720,18741,"2","0","0","3","11",3210,1510,10,2015,47.6347,-122.013,3880,37328
"10817",605000,"6",2.75,2910,13332,"2","0","0","4","8",2910,0,75,1991,47.4977,-122.359,1760,8900
"10819",318000,"4",2.25,1690,12662,"1","0","0","5","7",1090,600,33,2015,47.4972,-122.264,1950,9642
"10820",311300,"3",1,1000,7228,"1","0","0","4","7",1000,0,68,2015,47.7294,-122.352,1100,7228
"10821",325000,"6",2.75,2400,7904,"1","0","0","3","7",1450,950,23,2015,47.4683,-122.263,2400,7475
"10822",795000,"6",3.5,3330,3705,"2","0","0","3","9",2610,720,7,2015,47.5567,-122.124,2810,3971
"10823",558000,"5",2.25,2060,10358,"1","0","0","4","8",1320,740,53,2015,47.5478,-122.174,2060,9676
"10824",370000,"5",2.5,3090,18645,"2","0","0","3","9",3090,0,20,2015,47.2902,-122.342,3610,20114
"10825",598850,"5",2.5,2350,7245,"2","0","0","3","8",2350,0,22,2015,47.6318,-122.023,2350,9419
"10826",515700,"4",2.5,2180,9722,"2","0","0","3","8",2180,0,21,2015,47.527,-122.173,2440,9722
"10827",458000,"4",2.5,1870,5013,"2","0","0","3","8",1870,0,12,2015,47.7552,-122.221,2040,5555
"10828",583500,"4",2.25,3530,13000,"2.5","0","0","4","10",3530,0,30,2015,47.3823,-122.159,2960,13000
"10829",653750,"5",2.5,2460,4166,"2","0","0","3","9",2460,0,12,2015,47.7072,-122.232,2460,4964
"10830",299000,"4",2.5,1650,4725,"2","0","0","3","8",1650,0,4,2015,47.3548,-122.055,2000,4725
"10831",532000,"6",3,3480,57499,"1","0","0","4","8",2340,1140,39,2015,47.4574,-122.024,2020,40946
"10832",819000,"4",2.75,3176,13391,"2","0","3","4","9",2726,450,30,2015,47.3429,-122.33,3470,12779
"10833",945000,"5",2.25,2420,9000,"1","0","4","5","9",2000,420,48,2015,47.4884,-122.363,2400,9035
"10834",608700,"5",2.5,2260,9696,"1","0","0","3","9",2260,0,32,2015,47.643,-122.066,2400,12111
"10835",812000,"5",2,2380,6122,"1","0","2","4","8",1310,1070,66,2015,47.6506,-122.405,1810,5202
"10836",464000,"6",2.5,3400,8970,"1","0","0","4","8",1700,1700,56,2015,47.7358,-122.335,1890,8475
"10837",950000,"5",2.5,3770,35081,"2","0","0","3","10",3770,0,26,2015,47.6908,-122.051,4000,35492
"10838",7e+05,"5",2.5,2672,4297,"2","0","0","3","8",2020,652,10,2015,47.6955,-122.289,1720,6120
"10839",435000,"4",1,1180,4219,"1","0","0","3","7",1060,120,76,2015,47.6867,-122.378,1630,4219
"10840",229500,"4",1.5,1810,14400,"1","0","0","4","7",1810,0,61,2015,47.2887,-122.269,1710,12000
"10842",265000,"4",2.25,1450,13439,"1","0","0","4","7",1180,270,52,2015,47.2811,-122.299,1520,12348
"10843",995000,"3",2,1600,64468,"1","0","0","3","7",1600,0,65,2015,47.7344,-122.143,1950,64468
"10844",590000,"4",2.5,2650,9380,"1","0","0","5","8",1680,970,40,2015,47.7756,-122.273,2310,9600
"10845",740000,"5",2.75,2490,17833,"2","0","2","3","9",1490,1000,36,2015,47.7206,-122.284,2640,16943
"10846",360000,"3",0.75,850,7710,"1","0","2","5","6",550,300,106,2015,47.5588,-122.301,2500,6022
"10847",548500,"5",2,1820,7200,"1","0","0","3","7",1300,520,39,2015,47.5161,-122.388,1770,8149
"10848",599000,"4",1.75,1960,4788,"1","0","0","4","7",1090,870,95,2015,47.6746,-122.312,1960,3960
"10849",615000,"4",1.75,2350,20820,"1","0","0","4","8",1800,550,37,2015,47.6095,-122.059,2040,10800
"10850",292000,"4",1.75,1320,6600,"1","0","0","3","7",1320,0,27,2015,47.4838,-122.33,1070,6594
"10851",899000,"5",2.5,3720,30649,"2","0","0","3","10",3720,0,27,2015,47.6651,-122.056,3220,29434
"10852",5e+05,"4",1.5,2210,6500,"1","0","0","4","7",1030,1180,103,2015,47.5434,-122.388,1750,6370
"10853",580000,"4",2.5,1910,11550,"1.5","0","0","3","8",1910,0,12,2015,47.6213,-122.064,2230,11550
"10854",580000,"5",2.5,2840,6268,"2","0","0","3","9",2840,0,17,2015,47.7386,-122.235,2790,6526
"10855",594000,"4",1,1320,5000,"1","0","0","4","7",1090,230,95,2015,47.6674,-122.365,1700,5000
"10856",5e+05,"4",2.5,2440,7600,"1","0","0","3","7",1420,1020,34,2015,47.6966,-122.127,2060,7700
"10857",550000,"5",2.5,2420,8056,"1","0","0","3","8",1680,740,27,2015,47.5748,-122.013,2160,6807
"10858",275000,"4",1.75,1180,6260,"1","0","0","4","8",1180,0,22,2015,47.3531,-122.048,1580,7272
"10859",390000,"4",2.25,1820,7420,"2","0","0","4","8",1820,0,32,2015,47.4368,-122.162,1900,7526
"10861",250000,"4",2.25,1560,15340,"2","0","0","3","7",1560,0,18,2015,47.4989,-122.322,1560,8260
"10862",405000,"3",2.5,1790,5400,"2","0","0","4","8",1790,0,36,2015,47.6606,-122.128,1700,5760
"10863",213950,"4",1,1430,7000,"1","0","0","3","6",1430,0,47,2015,47.3018,-122.369,1050,7700
"10864",232000,"4",1.5,1390,11340,"1","0","0","4","7",1390,0,52,2015,47.3984,-122.186,1740,11340
"10865",207000,"4",1,990,10800,"1","0","0","4","6",990,0,56,2015,47.293,-122.215,1060,10364
"10866",310000,"4",1.75,1880,30346,"1","0","0","3","8",1880,0,27,2015,47.3515,-122.291,2260,5883
"10867",540000,"4",2.5,2520,5000,"3","0","0","3","9",2520,0,25,2015,47.5664,-122.359,1130,5000
"10868",750000,"5",1.5,2060,4000,"1.5","0","2","3","7",1580,480,95,1990,47.6857,-122.353,1160,4000
"10869",392500,"5",2.5,2150,7303,"2","0","0","3","8",2150,0,10,2015,47.5109,-122.183,1940,9569
"10870",305000,"6",2.5,2500,12220,"1","0","0","3","8",1690,810,53,2015,47.3335,-122.325,2130,12000
"10871",735000,"4",2.5,2390,9157,"2","0","0","3","9",2390,0,31,2015,47.6617,-122.15,2360,8250
"10872",575000,"5",2.5,2400,6137,"2","0","0","3","8",2400,0,25,2015,47.6187,-122.04,2120,7468
"10873",175000,"3",1,660,5000,"1","0","0","3","6",660,0,100,2015,47.5664,-122.364,1000,5000
"10874",291000,"5",2.5,1580,6633,"2","0","0","4","7",1580,0,31,2015,47.3768,-122.118,1590,6633
"10875",791500,"5",2.5,3250,8970,"2","0","0","3","10",3250,0,21,2015,47.5862,-122.037,3240,8449
"10876",475000,"4",2,1880,9659,"1","0","0","3","8",1180,700,64,2015,47.7497,-122.284,1780,9659
"10877",238950,"3",1,1190,11400,"1","0","0","3","7",1190,0,64,2015,47.5012,-122.265,1410,11400
"10878",470000,"4",3.5,1280,1257,"2","0","0","3","8",1040,240,15,2015,47.6721,-122.374,1280,1249
"10879",420000,"5",1.75,2380,15324,"1","0","0","3","8",1610,770,37,2015,47.6262,-122.049,2540,12608
"10880",440000,"4",2.5,2040,7605,"2","0","0","3","8",2040,0,19,2015,47.4876,-121.779,2150,7545
"10881",656000,"5",1.75,1440,4300,"1.5","0","0","4","8",1290,150,86,2015,47.6846,-122.372,1640,5000
"10882",559950,"4",2.5,2120,4310,"2","0","0","3","7",2120,0,14,2015,47.687,-122.037,2280,4380
"10883",6e+05,"3",2,990,5416,"1","0","0","3","6",990,0,80,2015,47.604,-122.311,1650,3360
"10884",255000,"4",1,1710,12000,"1","0","0","4","7",1710,0,43,2015,47.2616,-122.281,1310,9600
"10885",210750,"5",1.5,1840,7076,"1.5","0","0","3","7",1840,0,58,2015,47.5185,-122.345,1510,7320
"10886",485000,"5",1,1150,2560,"1.5","0","0","3","7",1150,0,106,2015,47.6368,-122.355,1890,3000
"10887",390000,"4",2.5,2250,8076,"2","0","0","3","8",2250,0,20,2015,47.3667,-122.041,2180,7244
"10888",405000,"4",2.5,2460,12600,"1","0","0","4","8",1810,650,45,2015,47.473,-122.118,1820,11180
"10889",462500,"5",1,1540,4500,"1.5","0","0","2","7",1540,0,110,2015,47.587,-122.384,1920,6000
"10890",435000,"5",2.25,2210,14073,"1","0","0","3","8",1630,580,37,2015,47.4774,-122.142,2340,11340
"10891",440000,"4",2.5,1440,5434,"2","0","0","3","7",1440,0,12,2015,47.6818,-122.034,1560,3770
"10892",299950,"4",1.75,1790,7650,"1","0","3","3","9",1790,0,37,2015,47.3213,-122.385,2540,7600
"10893",440000,"3",1.5,1120,1024,"2","0","0","3","8",1120,0,45,1998,47.6175,-122.298,1120,1549
"10894",312620,"4",2.5,1260,11877,"1","0","0","3","7",1260,0,40,2015,47.4442,-121.762,1430,9790
"10895",372500,"4",1.5,1180,12324,"1","0","0","3","7",800,380,34,2015,47.6337,-122.032,1280,11371
"10896",297262,"4",2.5,1730,8076,"2","0","0","3","8",1730,0,21,2015,47.2619,-122.308,1780,6930
"10897",735000,"5",3,2250,7245,"1","0","0","4","7",1250,1000,52,2015,47.6045,-122.169,1960,7245
"10898",430000,"4",1.5,1550,5034,"2","0","0","4","7",1550,0,93,2015,47.7072,-122.36,1820,7200
"10899",241000,"3",1.75,1070,9750,"1.5","0","0","3","7",1070,0,20,2015,47.7131,-121.319,970,9750
"10900",201000,"4",1,1460,9750,"1","0","0","4","7",1460,0,46,2015,47.3242,-122.144,1270,9750
"10901",570000,"3",1,1060,4000,"1","0","0","4","7",1060,0,105,2015,47.6731,-122.315,1770,4000
"10902",538000,"5",1.75,1840,9600,"1","0","0","3","7",1220,620,48,2015,47.6579,-122.125,1770,9720
"10903",729000,"4",2.5,2440,4244,"2","0","0","3","8",2440,0,4,2015,47.7057,-122.112,2690,4556
"10904",331500,"5",1.75,1700,14756,"1","0","0","3","7",850,850,60,2015,47.5762,-122.143,1680,10250
"10905",110700,"3",1,680,8064,"1","0","0","3","6",680,0,74,2015,47.469,-122.298,1340,10800
"10906",245000,"4",2,1700,8448,"1","0","0","3","7",1700,0,19,2015,47.2077,-122.011,1350,8587
"10907",427000,"4",1.75,2000,7111,"1","0","0","4","7",1360,640,59,2015,47.7676,-122.373,1830,9000
"10908",650500,"5",1.75,2340,5940,"1","0","0","3","8",1290,1050,62,2015,47.6789,-122.281,1930,5940
"10909",335900,"3",1,1120,7440,"1","0","0","4","7",1120,0,76,2015,47.7405,-122.323,1170,7440
"10910",535000,"3",2,1510,5133,"1.5","0","0","3","7",1510,0,76,2015,47.6415,-122.401,1470,6000
"10911",360000,"6",2,2120,2400,"1","0","0","4","6",1080,1040,109,2015,47.5979,-122.297,1690,4400
"10912",294900,"4",2.25,1500,8100,"1","0","0","3","7",1210,290,47,2015,47.4632,-122.19,1600,7896
"10913",460000,"3",1,1030,5934,"1","0","0","4","7",1030,0,87,2015,47.6828,-122.287,1420,5588
"10915",463000,"3",1,1150,4400,"1","0","0","4","7",1150,0,110,2015,47.6226,-122.292,1240,4400
"10916",332000,"6",1.5,2420,43560,"1","0","2","3","8",1500,920,53,2015,47.208,-121.963,1620,17331
"10917",199500,"5",2,1750,8116,"1","0","0","4","5",1750,0,72,2015,47.5097,-122.181,1440,7865
"10918",247000,"5",2,1750,8116,"1","0","0","4","5",1750,0,72,2015,47.5097,-122.181,1440,7865
"10919",442500,"5",2.5,2170,14024,"2","0","0","3","8",2170,0,23,2015,47.7346,-121.97,2240,14029
"10920",6e+05,"4",2,2540,237402,"1","0","0","3","9",2540,0,8,2015,47.2688,-122.024,2200,229125
"10921",449000,"4",2.5,1690,3827,"2","0","0","3","7",1690,0,10,2015,47.6768,-122.029,1690,3129
"10922",725000,"5",1,1600,4500,"1.5","0","0","4","7",1600,0,89,2015,47.6804,-122.316,1720,4500
"10923",215000,"4",1,1060,7900,"1","0","0","3","7",1060,0,54,2001,47.4604,-122.18,1310,7900
"10924",582500,"3",1.75,1990,6549,"1","0","0","3","7",1170,820,67,2015,47.7,-122.296,1640,7202
"10925",305000,"5",2.25,2210,9371,"2","0","0","4","8",2210,0,47,2015,47.3634,-122.279,2300,11584
"10926",734000,"5",2.75,3090,7650,"2","0","2","3","8",2340,750,56,1989,47.3622,-122.157,2760,10370
"10927",3e+05,"4",2,1050,10072,"1","0","0","3","7",1050,0,29,2015,47.7341,-121.976,1130,10087
"10928",525888,"6",1.75,2550,71874,"1","0","0","5","7",1810,740,55,2015,47.4845,-122.08,2170,51400
"10929",711000,"5",2.5,2095,4400,"1.5","0","0","5","8",1295,800,105,2015,47.5838,-122.39,1980,4400
"10930",360000,"4",1.75,1520,12282,"1","0","0","3","8",1220,300,37,2015,47.7516,-122.299,1860,13500
"10931",357000,"6",2.5,2750,12350,"2","0","0","3","8",2750,0,28,2015,47.419,-122.206,1650,9810
"10932",235000,"4",1.75,1200,9266,"1","0","0","4","7",1200,0,55,2015,47.314,-122.208,1200,9266
"10933",550000,"4",1.75,1830,9720,"1","0","1","3","7",1150,680,87,1976,47.5511,-122.23,3380,10854
"10934",324000,"4",1,1160,7202,"1","0","0","4","7",1160,0,58,2015,47.7675,-122.334,1620,8598
"10935",420000,"4",2,1750,9239,"1","0","0","3","8",1410,340,26,2015,47.7583,-122.339,1720,7874
"10936",450000,"5",2.5,2400,7693,"2","0","0","3","8",2400,0,12,2015,47.4881,-122.142,2400,8038
"10937",825000,"6",3.5,4140,6770,"2","0","0","3","9",3030,1110,11,2015,47.5381,-122.069,3960,5431
"10938",272000,"5",2.25,2115,6234,"2","0","0","3","7",2115,0,17,2015,47.285,-122.201,2440,6366
"10939",481000,"4",2,2580,15653,"1.5","0","0","3","9",2580,0,25,2015,47.4561,-122.361,1920,9840
"10940",5e+05,"4",1,1220,3400,"1","0","0","3","7",1060,160,88,2015,47.6775,-122.363,1350,3750
"10941",448000,"3",1.5,1630,3780,"1","0","0","4","7",890,740,75,2015,47.6711,-122.403,1770,6400
"10942",480000,"3",2,1350,4220,"1","0","0","3","8",1350,0,11,2015,47.718,-122.034,1350,4409
"10943",475000,"4",2.5,1690,2890,"2","0","0","3","7",1690,0,11,2015,47.6802,-122.031,1690,2730
"10944",472500,"3",2.25,1700,2383,"2","0","0","3","8",1700,0,10,2015,47.547,-121.997,1700,2700
"10945",291000,"5",2.25,1890,7616,"1","0","0","4","8",1260,630,36,2015,47.3275,-122.329,1890,7420
"10946",294000,"3",1,850,5250,"1","0","0","4","7",850,0,65,2015,47.731,-122.342,1440,5250
"10947",1013050,"5",2.5,2480,12688,"1","0","0","4","9",1820,660,48,2015,47.6344,-122.205,2910,11979
"10948",442500,"4",2.5,1690,3129,"2","0","0","3","7",1690,0,13,2015,47.6875,-122.043,1690,3129
"10949",170000,"3",1,810,8424,"1","0","0","4","6",810,0,56,2015,47.3286,-122.346,820,8424
"10951",665000,"4",2.25,2580,6000,"2","0","0","3","8",1780,800,90,2015,47.5778,-122.289,2300,5995
"10953",675000,"3",1.75,2140,5000,"1","0","0","3","7",1000,1140,85,1991,47.6284,-122.291,2250,4000
"10954",279900,"3",1.75,1360,10000,"1","0","0","3","6",1360,0,58,1989,47.7421,-121.982,1430,10000
"10955",875000,"5",1.5,1800,3245,"1.5","0","0","4","8",1800,0,86,2015,47.6605,-122.331,1800,4275
"10956",571000,"4",2.5,1920,3867,"2","0","0","3","8",1920,0,10,2015,47.5538,-121.994,2190,3841
