"","racepctblack","racePctWhite","medIncome","pctWWage","pctWInvInc","pctWPubAsst","medFamInc","perCapInc","PctPopUnderPov","PctLess9thGrade","PctNotHSGrad","PctBSorMore","PctUnemployed","PctEmploy","PctOccupMgmtProf","MalePctDivorce","FemalePctDiv","TotalPctDiv","PctFam2Par","PctKids2Par","PctYoungKids2Par","PctTeen2Par","PctKidsBornNeverMar","PctLargHouseFam","PctPersOwnOccup","PctPersDenseHous","PctHousLess3BR","MedNumBR","PctHousOwnOcc","PctVacantBoarded","PctHousNoPhone","PctWOFullPlumb","MedRentPctHousInc","LemasPctOfficDrugUn","murdPerPop","rapes","rapesPerPop","robbbPerPop","assaultPerPop","burglaries","burglPerPop","larcPerPop","autoTheftPerPop","arsonsPerPop","ViolentCrimesPerPop","nonViolPerPop"
"931",18.72,76.46,33527,79.13,40.62,9.94,38404,13889,13.81,9.47,27.44,17.3,6.97,59.88,20.98,9.46,14.62,12.19,63.85,55.88,69.92,57.16,7.51,7.67,69.53,4.92,35.78,3,68.77,12.05,4.73,0.21,35.1,0,18.52,10,92.6,398.19,935.27,168,1555.7,4815.26,444.49,166.68,1444.58,6982.13
"932",40.76,53.02,41187,85.25,39.28,6.29,47018,16520,5.98,11.62,28.39,17.11,6.38,68.11,22.03,7.02,10.4,8.82,75.55,69.03,82.51,80.43,5.45,7.8,77.43,3.95,37.67,3,74.29,1.22,1.95,0.48,25.2,0,0,9,41.68,643.73,240.82,274,1268.93,3121.38,1667.21,23.16,926.23,6080.67
"933",0.95,97,46353,81.62,57.01,2.78,52826,20421,3.65,2.76,8.31,37.73,4.44,67.24,42.43,6.37,9.87,8.25,85.15,85.37,93.09,86.33,1.26,3.53,81.71,0.65,36.65,3,74.16,1.42,1.52,0.2,24.1,0,0,1,5.61,28.03,28.03,47,263.45,823.99,67.26,0,61.66,1154.71
"934",0.23,95.53,39433,75.42,56.2,3.74,47068,18341,3.43,10.85,26.69,16.56,4.71,60.64,26.01,5.05,8.18,6.77,83.94,83.22,93.59,88.21,1.15,3.37,64.02,1.57,57.63,2,56.17,0.13,0.83,0.25,22.4,0,0,2,14.1,56.4,84.6,75,528.73,1593.23,507.58,0,155.09,2629.54
"935",1.24,90.49,37840,80.52,45.03,5.13,43096,15735,6.06,15.2,31.51,15.28,6.22,63.72,21.45,6.46,9,7.75,80.03,77.69,87.82,78.36,1.62,5.83,53.77,3.87,56.26,2,49.6,1.14,1.92,0.31,24.2,4.55,2.78,8,22.22,194.39,213.83,456,1266.31,3424.05,991.39,13.89,433.21,5695.64
"936",5.66,90.17,66464,78.94,69.78,2.17,83876,41797,2.62,4.85,10.79,53.61,3.06,64.35,48.93,5.58,8.11,6.92,86.58,85.85,93.37,81.59,1,3.93,73.53,1.14,33.06,3,67.77,2.27,0.71,0.35,23.8,0,0,3,14.78,14.78,59.12,83,408.95,1453.49,172.45,14.78,88.69,2049.66
"937",3.97,92.37,53514,88.26,54.82,1.07,56218,19047,2.24,2.18,5.7,37.87,4.22,66.33,37.28,4.64,8.15,6.46,88.16,87.78,95.76,83.46,0.99,3.65,84.23,0.85,15.46,3,82.17,0,0.4,0.14,25.3,0,0,0,0,7.81,3.91,18,70.31,781.25,62.5,3.91,11.72,917.97
"938",6.14,91.22,41224,87.53,42.42,3.72,45694,15393,3.35,5.68,18.6,18.92,5.21,68.7,27.16,8.18,11.43,9.86,80.81,79.08,90.69,83.12,2.3,5.49,81.15,1.81,35,3,74.72,5.34,1.2,0.26,24.5,0,1.78,35,62.43,44.59,176.58,361,643.9,2679.03,374.57,10.7,285.38,3708.2
"939",17.18,69.88,22577,81.39,39.49,6.14,29277,11691,22.01,12.26,26.26,26.89,5.78,65.08,28.16,8.97,13.32,11.19,71.93,67.31,78.88,71.94,4.45,7.11,51.58,7.14,54.68,2,48.26,4,8.37,0.87,28.3,0,3.23,54,87.24,140.55,596.12,853,1378.03,4392.57,458.8,12.92,827.14,6242.33
"940",2.51,68.29,14822,72.64,29.99,11.08,20465,9884,33.2,13.52,24.6,29.54,9.79,51.19,29.52,10.75,15.79,13.56,60.88,60.04,65.62,68.47,2,3.76,50.7,4.23,56.54,2,49.48,2.14,13.65,0.11,35.1,0,17.43,5,43.58,69.73,148.17,163,1420.73,3652.05,226.62,8.72,278.92,5308.11
"941",0.42,85.9,78965,80.11,69.27,1.53,87031,38132,2.85,1.83,4.84,54.39,2.83,63.17,56.08,4.63,7.89,6.31,90.92,88.86,98.93,92.79,0.98,4.79,91.67,2.76,19.12,3,90.6,1.34,0,0,26.9,0,0,0,0,708.94,1299.72,113,4450.57,8310.36,1142.18,118.16,2008.66,14021.27
"942",11.91,83.95,57568,82.53,63.1,2.38,65102,25448,3.21,5.33,12.26,47.87,3.45,68.82,46.1,5.08,8.07,6.66,85.06,84.16,95.21,82.73,1.57,4.35,83.84,1.17,23.6,3,79.78,0,0.45,0,26.9,0,4.55,3,13.65,241.15,191.1,198,900.9,2384.2,1365,9.1,450.45,4659.2
"943",2.93,90.16,26405,70.25,45.32,4.75,33145,13776,10.74,7.5,20.03,21.89,4.86,59.77,27.6,9.07,12.24,10.78,78.09,75.96,81.23,84.54,1.21,3.81,71.9,1.98,48.54,3,70.01,2.56,6.79,0.23,24.2,0,3.81,20,76.25,22.88,133.44,291,1109.46,2950.93,221.13,91.5,236.38,4373.02
"944",1.37,97.22,42310,84.04,45.37,3.98,47402,17313,4.99,6.58,17.78,24.41,6.26,66.16,30.96,6.94,9.5,8.26,83.75,80.94,91.67,86.42,1.89,3.68,74.48,0.81,38.71,3,68.41,0,0.69,0.14,22.4,0,0,1,7.36,0,360.82,34,250.37,441.83,58.91,0,368.19,751.1
"945",46.17,52.96,20374,70.31,27.06,16.09,26076,11005,25.36,18.2,36.91,16.75,8.37,51.75,26.24,13.8,15.06,14.49,57.24,50.3,47.44,57.31,9.17,5.27,60.02,4.94,42.69,3,59.12,1,11.78,0.43,26.9,0,10.93,11,60.13,300.63,453.68,241,1317.3,5487.84,360.75,0,825.36,7165.89
"946",0.83,95.53,53488,78.68,67.46,2.73,61046,26793,3.64,3.19,8.35,54.74,3.87,63.54,53.1,4.78,7.63,6.36,84.64,83.25,96.15,84.19,0.31,3.88,65.04,0.69,41.74,3,59.59,0.99,0.33,0.12,24.4,0,0,0,0,11.71,27.31,66,257.51,1006.63,70.23,7.8,39.02,1342.18
"947",0.24,98.94,40683,79.46,51.56,4.75,45695,17166,3.73,10.72,25.34,22.52,5.4,65.37,28.98,5.44,7.22,6.38,85.69,84.15,93.85,89.69,0.93,3.22,80.68,0.95,36.26,3,75.52,1.99,1.17,0.18,23.7,0,0,2,6.68,20.03,597.6,156,520.82,1946.38,200.31,3.34,624.31,2670.85
"948",7.11,89.25,26703,78.52,41.51,7.15,32772,13710,12.89,5.59,18.98,18.9,4.95,66.43,23.35,11.82,14.8,13.43,68.94,65.93,75.05,73.44,3.59,4.22,66.81,2.66,56.83,2,62.02,10.94,4.1,0.44,27,0,4.6,84,42.97,138.63,275.21,1986,1015.93,6017.34,436.86,119.19,461.42,7589.33
"949",4.12,92.37,27558,80.46,40.54,7.9,32792,13053,15.39,8.32,22.23,20.97,6.4,60.53,29.29,9.77,13.82,11.85,70.44,68.52,78.43,73.48,1.92,3.05,54.65,4.2,50.3,2,51.32,0.33,4.77,0.18,27.7,0,3.33,6,19.96,29.94,69.86,185,615.48,2585,182.98,13.31,123.1,3396.77
"950",29.12,67.89,40579,78.35,52.96,3.71,49718,21098,5.83,5.17,15.21,34.68,5.77,63.8,40.2,9.2,12.43,10.94,76.41,75.88,90.61,78.47,1.71,4.85,64.85,2.34,53.15,2,53.92,0.85,0.66,0.28,25.3,1.83,3.74,8.78682705107983,20.2657360444125,254.26,523.47,991,1235.14,4179.03,1496.87,16.2,350.142494314557,6927.24
"951",0.8,98.04,39864,80.07,52.16,3.76,46980,18031,4.56,8.73,20.88,18.61,4.71,66.91,26.49,7.93,9.48,8.73,82.09,80.96,89.36,83.92,1.42,2.56,76.15,0.95,41.47,3,71.48,2.2,1,0,23.8,0,0,4,27.65,6.91,179.74,85,587.63,1569.31,283.44,27.65,214.31,2468.03
"952",2.18,93.98,49642,75.2,67.47,3.78,60518,26943,3.63,5.83,12.68,46.63,3.96,60.22,45.54,5.17,8.81,7.19,83.38,82.81,94.15,80.71,1.04,3.11,78.64,0.91,36.19,3,73.68,0.36,0.28,0.08,26.7,4.07,1.66,1,1.66,129.61,93.05,580,963.78,2512.46,353.94,14.96,225.99,3845.13
"953",0.76,95.33,40324,87.53,55.09,3.07,47888,18818,6.54,3.93,9.59,33.58,3.98,74.69,33.71,7.44,9.91,8.72,79.15,79.57,88.28,82.51,2.07,2.68,72.35,1.53,45.63,3,65.34,0.69,1.06,0.08,25,0,0,7.3144042490634,18.0602209358717,18.34,151.31,184,843.69,2448.53,243.02,18.34,155.544032945195,3553.58
"954",0.17,97.74,23819,72.14,43.03,6.39,30250,12294,10.73,8.47,20.22,16.97,5.82,59.56,22.62,13.23,14.92,14.13,71.07,72.39,78.11,77.37,1.69,3.53,68.34,1.88,54.83,2,64.74,1.29,4.25,0.83,25.9,0,0,6,40.21,0,93.82,62,415.49,3096.1,214.45,26.81,134.03,3752.85
"955",1.82,95.3,37093,84.49,50.33,2.93,40764,15820,3.85,3.86,13.24,17.42,4.76,70.8,24.42,8.26,11.44,9.9,79,78.3,91.9,80.7,0.9,3.19,82.63,1.76,40.5,3,77.33,0.74,0.22,0.23,24.5,0,12.98,6.29284406134241,22.9282184711389,86.55,134.16,126,545.29,2241.74,225.04,17.31,227.191885943706,3029.39
"956",2.48,85.67,30795,72.46,29.4,11.73,33009,11472,12.49,8.85,28.73,6.73,9.21,52.65,17.28,10.01,13.03,11.55,77.9,72.98,81.32,77.72,2.47,9,73.31,7.97,36.03,3,73.59,2.23,4.22,0.34,32.6,0,15.14,19,31.97,109.38,238.94,800,1346.17,2014.2,683.18,30.29,395.44,4073.84
"957",0.92,93.14,19642,85.94,47.56,4.5,30340,11652,21.03,3.51,10,40.39,4.79,59.23,34.5,7.27,10.97,9.06,74.77,74.34,84.94,77.67,3.06,3.43,51.1,3.17,56.02,2,45.82,0.59,4.33,0.49,32.4,0,3.64,5,18.21,21.86,240.43,90,327.86,3016.28,138.43,25.5,284.14,3508.07
"958",20.03,78.72,21328,58.38,41.97,6.28,25185,11829,14.8,10.27,29.99,15.84,7.37,45.73,24.36,9.46,12.8,11.33,63.58,58.97,69.63,73.18,3.68,4.05,66.02,3.4,62.11,2,65.93,1.14,8.49,0.11,28.7,0,13.04,8,52.16,110.84,332.53,63,410.77,1982.13,156.48,0,508.57,2549.39
"959",1.43,97.65,29647,82.23,46.72,5.04,36053,13984,6.04,10.78,27.44,14.56,4.9,64.03,23.74,11.37,13.32,12.39,76.07,74.43,82.78,78.64,1.5,3.72,68.61,1.97,54.8,2,60.52,0.42,2.77,0.31,21.1,0,0,6,50.83,33.89,33.89,59,499.83,1956.96,228.74,0,118.6,2685.53
"960",0.94,97.5,37783,83.51,46.18,4.82,42062,15018,5.08,8.37,18.38,12,4.65,71.72,21.71,8.05,10.08,9.1,80.14,80.64,88.58,86.74,3.19,4.02,77.37,2.11,39.06,3,70.67,0.56,1.03,0.48,23.7,0,0,4,30.37,45.56,182.23,96,728.93,3902.81,364.46,15.19,258.16,5011.39
"961",6.33,92.86,28693,78.42,34.52,7.58,33427,12153,10.52,13.96,29.44,14.25,5.6,62.11,23.29,8.11,12.33,10.36,78.96,76.84,90.95,83.88,1.22,3.14,75.46,1.61,32.35,3,73.62,1.25,5.23,1.03,23.1,0,0,1,8.5,17.01,0,22,187.11,858.99,51.03,22.5637851163954,25.51,3760.93003106214
"962",18.59,80.8,21133,69.18,25.75,7.77,26306,11034,16.19,20.61,42.28,8.87,4.86,57.77,14.9,11.7,14.8,13.42,64.75,59.57,63.77,61.35,3.92,3.48,68.51,2.72,55.6,2,67.42,2.51,8.36,0.9,24.3,0,12.43,0,0,118.11,348.11,197,1224.59,4046.75,323.24,18.65,478.65,5613.23
"963",0.95,76.55,39967,83.03,40.01,6.42,44767,16196,8.03,9.97,23.7,18.39,5.51,67.75,25.18,9.57,14.62,12.13,73.32,68.74,82.59,75.6,3.44,9.52,57.01,11.2,54.2,2,56.43,1.43,3.12,0.33,28.4,0,7.42,17,31.52,165.02,700.87,452,838.08,2504.96,610.02,29.67,904.83,3982.72
"964",4.25,81.41,15795,62.45,33.28,10.01,23223,10491,22.93,12.72,29.43,23.32,8.39,51.63,28.24,10.23,13.42,12.03,66.19,63.11,80.8,64.06,1.43,3.2,57.37,2.16,55.85,2,56.21,3.97,10.54,0.55,26.9,0,0,5,31.34,62.69,438.82,180,1128.39,3391.42,219.41,43.88,532.85,4783.1
"965",1.08,96.2,63384,91.05,63.63,1.55,66569,23557,1.53,5.36,11.77,36.54,2.99,71.14,38.81,4.59,6.68,5.66,89.97,87.61,99.22,89.83,0.57,4.2,92.33,1.15,14.61,3,91.78,1.79,0.15,0.42,28.3,0,0,0,0,0,24.59,6,49.17,614.65,24.59,8.2,24.59,696.61
"966",0.97,65.02,22168,69.83,29.02,20.78,25268,9666,26.82,22.88,39.22,12.49,12.79,49.82,22.16,9.95,15.29,12.79,65.54,61.77,68.07,69.8,5.49,11.3,53.22,14.05,52.35,2,55.49,2.05,6.27,0.43,30.3,0,12.27,14,42.96,153.42,380.48,461,1414.54,4795.95,932.8,6.14,589.14,7149.43
"967",18.96,57.25,35103,78.21,43.81,9.16,40435,19588,14.92,11.37,22.48,36.26,6.3,62.15,38.35,9.52,14.47,12.08,67.82,62.84,77.34,68.11,7.02,10.5,48.08,13.13,68.74,2,46.27,3.46,2.31,0.38,29.8,18.02,20.02,44,32.63,618.49,609.59,1797,1332.65,3565.6,1002.64,37.82,1280.74,5938.71
"968",8,91.54,17103,59.41,36.97,15.88,23220,9298,19.69,12.07,32.17,8.59,10.36,43.7,20.01,10.07,12.77,11.59,64.82,61.09,71.61,74.48,3.04,4.56,67.31,1.38,43.94,3,63.28,9,2.83,0.33,28.9,0,10.77,15,53.87,226.26,215.49,296,1063.07,1971.7,427.38,79.01,506.39,3541.16
"969",22.83,75.96,27552,75.87,35.32,8.64,34483,12642,17.16,10.44,26.91,23.13,6.07,58.93,30.47,8.11,12.87,10.75,70.34,66.66,71.75,69.62,5.6,4.3,63.52,2.75,39.72,3,60.22,1.09,3.91,0.49,25.8,0,0,2,9.81,147.12,696.35,130,637.5,3486.66,142.21,12.0788059409098,853.28,5142.69426604957
"970",1.22,97.54,32124,75.35,58.06,2.66,38492,15169,4.02,10.58,24.42,14.7,3.26,62.31,24.69,7.07,8.11,7.62,86,84.2,92.88,87.27,0.5,1.76,80.7,0.45,39.42,3,75.86,0.47,0.88,0.2,23.9,0,0,0,0,82.11,41.06,55,376.35,4680.44,109.48,0,123.17,5166.28
"971",17.03,82.03,14423,56.46,32.47,20.54,19079,8025,26.75,12.87,33.44,9.01,12.86,43.53,17.56,11.18,14.44,13.01,54.27,51.02,45.3,56.5,5.35,4.08,52.67,1.28,56.95,2,50.64,3.12,5.57,0.39,30.6,0,17.92,1,8.96,215,215,58,519.57,1048.11,125.41,8.96,456.87,1702.05
"972",11.17,87.79,23839,69.61,36.86,6.82,29214,10354,11.41,16.01,33.47,15.48,3.75,51.22,27.52,11.72,12.7,12.25,66.79,63.53,73.84,59.47,2.46,3.12,64.03,1.67,50.51,2,61.92,3.63,8.95,0.56,24.6,0,0,5,47.29,56.75,293.23,80,756.72,3178.21,104.05,9.46,397.28,4048.43
"973",21.9,76.14,20380,61.34,41.01,6.22,25081,10590,20.32,8.87,27.12,18.94,7.43,45.66,28.51,11.43,14.58,13.23,54.63,49.06,60.54,59.41,6.28,5.71,53.99,3.53,64.38,2,52.94,1.18,11.19,0.63,28.2,0,10.91,12,65.47,463.75,1423.97,630,3437.18,8445.63,862.02,21.82,1964.1,12766.65
"974",7.67,91.48,21003,71.92,30.29,9.97,26236,10293,19.83,17.48,37.55,9.81,7.63,56.91,18.69,15.39,17.15,16.34,61.07,56.51,63.26,64.5,6.25,6.42,55.26,4.38,65.73,2,50.78,11.12,8.43,0.58,26.1,0,11.66,29,67.62,405.73,1102.92,1097,2557.94,5316.42,536.31,170.22,1587.93,8580.89
"975",0.45,97.05,20184,82.45,49.1,3.94,30496,9723,22.83,9.93,15.55,34.66,3.91,61.4,26.79,4.19,6.95,5.54,79.45,80.28,78.78,83.54,1.73,2.83,55.64,1.76,56.6,2,48.36,0.61,2.59,0.27,29.5,0,0,3,17.21,11.47,17.21,110,631.02,2311.84,149.15,0,45.89,3092.01
"976",1.64,91.75,28315,78.95,35.19,5.66,34073,12589,8.3,7.49,24.95,14.8,5.44,64.28,24.69,10.25,15.9,13.27,77.17,73.01,90.34,79.54,0.89,3.37,72.37,2.28,38.99,3,70.89,4.73,5.4,0.33,22.3,0,0,5,30.13,108.45,253.06,137,825.45,2783.64,680.85,6.03,391.64,4295.96
"977",0.58,95.34,29887,83.25,44.45,5.12,35162,13107,10.5,5.12,15.78,25.72,4.75,66.09,35.66,9.58,12.61,11.11,80.14,80.14,87.53,82.55,0.96,8.98,69.71,3.28,43.24,3,64.81,2.17,4.79,0.14,22.9,0,1.95,19,37.07,23.41,282.93,424,827.32,4612.68,224.39,50.73,345.37,5715.12
"978",1.85,90.07,30273,79.11,40.54,3.8,35297,13506,9.5,4.97,15.21,20.99,5.11,64.22,27.41,9.74,13.38,11.62,76.87,76.45,85.96,79.34,1.77,7.86,64.5,5.23,61.09,2,60.89,4.24,4.2,0.11,27,2.6,1.85,111,34.19,126.29,556.9,4664,1436.61,4444.73,836.89,26.49,719.23,6744.72
"979",1.7,94.42,44044,84.53,53.51,2.42,54566,20922,3.45,3.83,9.35,39.65,4.41,68.35,41.25,8.06,9.98,9.05,86.37,84.23,94.43,83.52,0.99,3.46,70.33,1.19,46.59,3,61.96,0.27,0.28,0.19,26,0,0,3,20.37,13.58,278.44,59,400.68,1500.85,258.06,0,312.39,2159.59
"980",12.07,82.57,32083,79.48,37.65,11.34,35732,12703,13.7,7.23,24.24,9.21,8.32,59.89,17.22,8.91,12.57,10.82,70.8,68.55,75.48,76.86,3.05,5.29,79.84,2.86,33.35,3,76.5,3.07,2.35,0.47,26.6,0,0,11.0994112236104,38.5248596103035,53.45,91.63,64,488.7,1542.46,84,7.64,323.975893879542,2122.79
"981",0.65,96.03,47513,92.68,46.17,2.78,53178,17438,3.61,5.18,14.97,15.62,5.09,72.41,23,7.69,9.96,8.85,87.11,86.79,95.97,92.5,1.14,4.32,81.04,1.64,35.36,3,70.93,0.56,1.26,0.17,23.5,0,0,6.35956232606858,21.0368919855261,33.36,125.08,84,700.47,4561.37,583.72,16.68,174.532495539082,5862.24
"982",0.38,96.39,19686,60.02,35.98,6.29,23151,9946,16.72,10.37,29.89,7.25,6.82,45.31,14.72,12.6,13.33,12.98,69.07,65.32,73.92,74.11,1.27,3.72,74.9,5.78,76.07,2,76.94,5.66,9.34,0.52,28.3,0,4.52,8,36.19,22.62,325.75,214,968.19,3298.19,275.98,27.15,389.09,4569.52
"983",4.82,61.64,43088,82.17,47.05,5.77,48707,17622,5.85,7.33,18.13,23.85,4.43,67.21,25.19,9.22,12.64,10.99,76.63,72.06,86.83,78.97,2.52,9.26,62.91,11.59,52.24,2,60.14,1.32,0.81,0.42,27.4,0,3.56,5,8.9,138.84,226.07,331,589.2,2659.4,523.34,37.38,377.37,3809.32
"984",0.83,96.39,43253,82.29,50.42,3.69,50874,19202,5.57,4.25,13.74,28.47,5.92,69.63,34.05,7.49,10.65,9.12,79.22,77.57,89.59,64.42,1.22,4.08,69.26,1.36,37.83,3,64.85,0,0.79,0,24.3,0,0,2,19.1,0,238.75,62,592.11,840.42,76.4,28.65,257.86,1537.58
"985",30.39,56.66,19030,71.8,23.83,17.99,24211,10704,29.1,17.8,38.36,18.49,8.66,53.71,28.3,10.4,15.84,13.48,54.71,48.06,46.85,57.85,7.69,5.06,56.76,3.81,43.33,3,56.42,2.34,10.14,0.34,27.8,0,20.49,2,10.24,394.35,537.74,601,3077.95,6918.98,686.26,56.34,962.82,10739.53
"986",7.09,91.75,41489,75.26,63.61,2.78,49494,20238,3.96,3.77,10.51,46.79,3.7,62.68,46.24,5.85,9.3,7.73,83.73,82.08,95.86,82.59,1,3.76,88.02,0.63,38.15,3,84.15,1.35,0.85,0.15,26.8,0,4.3,0,0,47.3,73.09,71,305.27,1358.67,146.19,25.8,124.69,1835.93
"987",38.85,58.41,30144,82.79,35.64,5.73,34291,13099,10.82,6.84,20.31,19.07,5.87,64.86,24.88,10.82,13.57,12.25,70.94,66.18,77.15,73.44,4.51,3.88,60.89,2.72,41.34,3,59.25,1.22,5.23,0.27,26.1,8.82,9.93,49,34.74,233.28,177.97,962,682.11,3922.46,397.78,51.76,455.92,5054.1
"988",0.22,98.77,28381,73.54,50.61,5.77,35138,13870,7.49,8.24,21.01,15.64,4,61.18,21.12,8.76,10.77,9.84,77.34,75.67,83.77,77.47,1.07,2.15,75.76,1,47.81,3,69.91,0.4,2.62,0.08,20.8,0,0,1,6.67,0,86.77,65,433.83,3116.87,193.55,33.1411415584917,93.44,4210.31750538259
"989",49.29,49.64,18546,70.5,27.78,14.61,23151,10887,28.78,14.08,31.37,18.4,11.25,51.28,28.97,11.47,16.1,14.05,55.85,46.39,59.93,59.98,9.08,7.79,56.95,5.54,48.37,3,56.64,15.31,10.81,0.64,30.6,4.82,45.39,23,49.71,252.87,3486.14,758,1638.25,6741.01,618.12,0,3834.1,8997.38
"990",4.21,93.23,32659,81.77,31.61,11.19,36244,12955,11.92,9.06,31.8,6.76,8.88,59.98,14.34,10.82,14.91,12.96,68.46,66,76.21,73.52,3.36,5.23,70.31,3.17,39.81,3,67.75,2.19,2.6,0.31,23.2,4.76,5.8,13.4223422738659,38.0846821553954,200.22,631.14,729,1057.7,4465.85,677.57,59.49,465.727161092729,6260.61
"991",1.28,98.36,20036,63.85,38.33,10,24126,10048,16.7,14.37,35.59,8.71,9.34,43.98,19.88,12.11,12.7,12.41,72.67,66.92,78.98,84.27,1.72,2.68,69.51,1.22,51.99,2,68.48,4.17,9.98,0.26,28,0,0,0,0,9.23,27.69,80,738.28,2565.52,313.77,0,36.91,3617.57
"992",6.43,80.74,43946,90.83,71.66,6.38,50098,19620,7.07,2.81,9.61,26.85,6.46,73.29,32.34,12.91,16.43,14.62,75.08,73.33,80.91,79.36,3.32,5.36,55.96,4.89,47.7,3,52.81,5.83,3.4,0.55,24.8,6.02,9.07,212,83.63,224.06,556.21,1880,741.62,4205.13,547.14,41.42,872.98,5535.31
"993",7.52,78.73,31767,90.72,35.28,2.28,37072,16424,10.55,7.43,19.29,26.19,5.24,75.65,26.79,12.54,17.23,14.89,72.46,69.41,81.92,74.36,2.38,5.27,41.68,7.96,64.72,2,37.15,1.05,6.09,0.35,23,5.04,4.76,67,39.88,110.1,246.99,1663,989.75,4513.1,533.86,26.78,401.73,6063.49
"994",3.28,95.48,30938,76.93,52.03,5.1,40638,15876,8.87,7.06,16.55,30.79,5.46,59.96,37.74,8.68,11.02,9.93,76.05,74.35,89.3,80.58,1.63,3.68,61.53,1.34,48.05,3,53.67,0.85,2.28,0.29,27.6,0,0,20,76.72,49.87,1204.5,245,939.81,3694.04,153.44,26.85,1331.08,4814.15
"995",0.19,98.46,63782,86.11,65.58,0.5,68187,25883,2.24,4.76,10.34,42.97,3.83,70.83,44.34,4.65,5.66,5.17,92.19,91.19,97.6,94.43,0.15,4.28,94.74,0.25,13.02,3,93.07,0,0,0,26.1,0,0,0,0,7.88,23.64,19,149.69,779.96,63.03,0,31.51,992.67
"996",18.85,69.02,19507,64.99,29.34,11.68,24733,10436,22.47,11.28,31.06,15.97,6.21,51.58,22.43,12.47,16.01,14.42,65.86,61.7,70.86,69.68,4.29,4.49,64.73,2.72,50.87,2,63.75,3.75,10.98,0.42,27.7,0,15.31,39,99.49,278.05,760.18,837,2135.15,4242.24,619.88,51.02,1153.03,7048.29
"997",0.13,98.74,34337,81.15,53.95,4.52,38565,13957,4.37,10.04,19.66,16.54,3.43,68.31,21.92,7.2,9.66,8.48,82,81.94,88.27,84.38,1.42,4.49,68.84,1.51,39.8,3,62.96,0.5,1.46,0.32,23.8,0,0,6,21.87,3.64,102.06,91,331.69,3991.25,160.38,32.8,127.57,4516.13
"998",27.19,70.8,23430,78.83,34.59,7.99,30957,12925,21.89,12.13,24.79,27.26,8.73,57.69,32.53,10,13.16,11.66,68.02,64.66,75.15,67.86,6.33,5.44,58.49,4.61,51.49,2,53.34,5.5,6.12,0.67,24.2,11.7,17.49,50,48.58,238.05,565.48,1493,1450.63,5702.43,370.19,50.52,869.6,7573.77
"999",0.67,98.59,22405,70.03,38.61,8.23,28457,11612,12.51,8.41,23.23,9.77,8.37,56.09,19.12,10.32,13.49,12.04,74.89,73.23,83.33,75.53,1.08,2.74,69.11,0.88,49.57,3,65.97,2.44,5.33,0.53,24.7,0,0,3,17.96,53.87,101.75,45,269.33,2364.14,95.76,5.99,173.57,2735.22
"1000",2.97,96.08,34670,82.44,42.03,5.43,39841,14134,7.4,5.74,20.22,13.87,3.68,68.31,23.35,9.16,13.21,11.29,77.27,74.22,87.97,76.93,1.96,3.23,73.58,1.36,35.22,3,70.34,2.09,2.74,0.38,24.1,0,6.07,8,24.28,103.18,69.8,129,391.49,3232.07,206.37,12.14,203.33,3842.07
"1001",31.74,67.21,19016,68.24,25.23,9.36,25285,9990,25.16,13.4,32.59,12.35,7.17,53.39,20.18,12.11,16.16,14.34,59.71,53.43,67.51,62.59,7.02,4.98,60.14,3.94,51.85,2,59.4,3.81,7.8,0.42,27.1,0,30.16,21,90.47,305.89,965.06,433,1865.49,9861.7,323.12,77.55,1391.58,12127.87
"1002",2.24,92.09,55464,80.63,66.51,2.04,61728,23052,3,6.71,16.78,31.32,3.13,59.7,37.81,4.36,7.58,6.12,87.25,85.41,93.73,97.34,0.08,3.67,83.89,0.79,32.21,3,77.02,0,0,0.17,25.8,0,0,1,8.17,65.4,310.64,100,817.46,1381.51,253.41,89.92,384.21,2542.3
"1003",1.85,95.15,69019,90.11,68.13,0.97,71958,28087,1.11,0.61,2.78,53.52,2.28,70.03,46.24,3.85,7.17,5.55,91.08,90.7,96.55,90.25,0.41,3.31,91.93,0.34,9.37,4,89.58,0.96,0.12,0.11,23,0,0,1,2.75,16.49,8.25,61,167.69,1575.21,87.97,5.5,27.49,1836.38
"1004",21.82,75.5,21881,71.57,34.9,9.39,26629,12169,19.64,12.12,29.65,16.72,7.83,54.05,25.95,13.01,16.99,15.18,63.04,57.54,62.69,67.75,3.98,4.66,59.49,3.54,49.1,3,58.3,1.92,8.75,0.41,26.3,0,7.78,23,59.63,191.85,697.42,631,1635.94,6087.48,474.45,44.07,956.68,8241.94
"1005",51.31,35.45,20309,68.54,22.62,14.85,27804,12017,24.97,15.95,41.66,9.55,9.63,55.72,15.58,15.65,18.36,17.11,32.24,26.11,38.21,30.64,19.29,9.02,31.93,8.77,67.53,2,30.4,13.66,11.49,0.98,28.2,0,27.21,46,125.16,1749.56,1681.54,1268,3450.15,22164.78,1118.31,277.54,3583.48,27010.77
"1006",5.71,73.24,38433,87.84,39.67,4.75,42840,18120,6.85,5.44,14,25.55,4.48,75.45,30.29,10.36,17.63,14,73.27,71.3,88.62,71.81,3.11,7.56,40.54,11.3,63.69,2,40.93,1.24,1.23,0.23,28.2,0,3.4,12,20.42,154.83,166.74,677,1151.87,3579.81,573.38,56.15,345.39,5361.21
